fact_nav_key,fund_key,date_key,nav,previous_nav,nav_change,nav_return_pct,source_file
6267,3,20231110,5144.3649,5143.6261,0.7387999999991735,0.014363407946762954,nav_119092_20260625.csv
6268,3,20231113,5147.5146,5144.3649,3.1497000000008484,0.06122621667061076,nav_119092_20260625.csv
6269,3,20231115,5149.5885,5147.5146,2.073899999999412,0.040289346629525095,nav_119092_20260625.csv
6270,3,20231116,5150.4705,5149.5885,0.8820000000005166,0.017127582135941864,nav_119092_20260625.csv
6271,3,20231117,5151.4842,5150.4705,1.0136999999995169,0.01968169704106677,nav_119092_20260625.csv
6272,3,20231120,5154.4694,5151.4842,2.985200000000077,0.057948348167312196,nav_119092_20260625.csv
6273,3,20231121,5155.3252,5154.4694,0.8558000000002721,0.01660306684525612,nav_119092_20260625.csv
6274,3,20231122,5156.2053,5155.3252,0.8800999999994019,0.01707166795218664,nav_119092_20260625.csv
6275,3,20231123,5157.1238,5156.2053,0.9185000000006767,0.017813487760091257,nav_119092_20260625.csv
6276,3,20231124,5158.0903,5157.1238,0.9664999999995416,0.018741066483599668,nav_119092_20260625.csv
6277,3,20231128,5162.1408,5158.0903,4.050500000000284,0.0785271246608514,nav_119092_20260625.csv
6278,3,20231129,5163.0656,5162.1408,0.9247999999997774,0.0179150479583931,nav_119092_20260625.csv
6279,3,20231130,5163.9629,5163.0656,0.8973000000005413,0.017379209747025903,nav_119092_20260625.csv
6280,3,20231201,5164.7124,5163.9629,0.7494999999998981,0.014514046954130867,nav_119092_20260625.csv
6281,3,20231204,5167.6094,5164.7124,2.8969999999999345,0.05609218433924673,nav_119092_20260625.csv
6282,3,20231205,5168.7266,5167.6094,1.1171999999996842,0.02161928105478878,nav_119092_20260625.csv
6283,3,20231206,5169.7717,5168.7266,1.045100000000275,0.020219680414132857,nav_119092_20260625.csv
6284,3,20231207,5170.8441,5169.7717,1.072400000000016,0.020743662626340267,nav_119092_20260625.csv
6285,3,20231208,5171.7529,5170.8441,0.9088000000001557,0.01757546703061799,nav_119092_20260625.csv
6286,3,20231211,5174.6676,5171.7529,2.914699999999357,0.05635806768725081,nav_119092_20260625.csv
6287,3,20231212,5175.2278,5174.6676,0.5601999999998952,0.010825816135511685,nav_119092_20260625.csv
6288,3,20231213,5176.1125,5175.2278,0.884700000000521,0.017094899668001495,nav_119092_20260625.csv
6289,3,20231214,5177.1524,5176.1125,1.0398999999997613,0.02009036704669308,nav_119092_20260625.csv
6290,3,20231215,5178.0931,5177.1524,0.9407000000001062,0.018170220370567154,nav_119092_20260625.csv
6291,3,20231218,5180.8939,5178.0931,2.800799999999981,0.05408940986402854,nav_119092_20260625.csv
6292,3,20231219,5182.0673,5180.8939,1.173399999999674,0.022648601238478828,nav_119092_20260625.csv
6293,3,20231220,5183.1792,5182.0673,1.1118999999998778,0.021456687758568436,nav_119092_20260625.csv
6294,3,20231221,5184.3051,5183.1792,1.1259000000000015,0.021722189346646582,nav_119092_20260625.csv
6295,3,20231222,5185.1321,5184.3051,0.8270000000002256,0.015951993257499943,nav_119092_20260625.csv
6296,3,20231226,5189.3786,5185.1321,4.2465000000001965,0.0818976241704661,nav_119092_20260625.csv
6297,3,20231227,5190.1856,5189.3786,0.806999999999789,0.015550994872484136,nav_119092_20260625.csv
6298,3,20231228,5191.4852,5190.1856,1.2996000000002823,0.025039566985818048,nav_119092_20260625.csv
6299,3,20231229,5193.5766,5191.4852,2.091400000000249,0.04028519622862931,nav_119092_20260625.csv
6300,3,20240101,5197.2106,5193.5766,3.6340000000000146,0.06997104846783263,nav_119092_20260625.csv
6301,3,20240102,5198.237,5197.2106,1.0263999999997395,0.01974905538751382,nav_119092_20260625.csv
6302,3,20240103,5199.3473,5198.237,1.1103000000002794,0.021359164655252914,nav_119092_20260625.csv
6303,3,20240104,5200.3198,5199.3473,0.9724999999998545,0.01870427082260603,nav_119092_20260625.csv
6304,3,20240105,5201.3986,5200.3198,1.0788000000002285,0.020744878036159015,nav_119092_20260625.csv
6305,3,20240108,5204.44,5201.3986,3.0413999999991574,0.058472734621783394,nav_119092_20260625.csv
6306,3,20240109,5205.5933,5204.44,1.1533000000008542,0.022159924987142792,nav_119092_20260625.csv
6307,3,20240110,5206.6308,5205.5933,1.0374999999994543,0.019930485157176114,nav_119092_20260625.csv
6308,3,20240111,5207.6081,5206.6308,0.9773000000004686,0.018770295754415092,nav_119092_20260625.csv
6309,3,20240112,5208.7335,5207.6081,1.1253999999998996,0.021610689176090256,nav_119092_20260625.csv
6310,3,20240115,5211.8996,5208.7335,3.16609999999946,0.0607844498091419,nav_119092_20260625.csv
6311,3,20240116,5212.6448,5211.8996,0.7452000000002954,0.014298049793597242,nav_119092_20260625.csv
6312,3,20240117,5213.6768,5212.6448,1.0320000000001528,0.01979801117467572,nav_119092_20260625.csv
6313,3,20240118,5214.4832,5213.6768,0.8063999999994849,0.015467011687404268,nav_119092_20260625.csv
6314,3,20240119,5215.4828,5214.4832,0.9996000000001004,0.019169684926784315,nav_119092_20260625.csv
6315,3,20240123,5218.8964,5215.4828,3.4135999999998603,0.06545127519162483,nav_119092_20260625.csv
6316,3,20240124,5219.4493,5218.8964,0.5529000000005908,0.010594193822291448,nav_119092_20260625.csv
6317,3,20240125,5220.4806,5219.4493,1.0312999999996464,0.019758789495275802,nav_119092_20260625.csv
6318,3,20240129,5224.7227,5220.4806,4.2421000000003914,0.08125880211106218,nav_119092_20260625.csv
6319,3,20240130,5225.6473,5224.7227,0.9245999999993728,0.01769663297153307,nav_119092_20260625.csv
6320,3,20240131,5226.6958,5225.6473,1.0485000000007858,0.020064499952011417,nav_119092_20260625.csv
6321,3,20240201,5227.8426,5226.6958,1.14679999999953,0.02194120423077865,nav_119092_20260625.csv
6322,3,20240202,5228.987,5227.8426,1.1444000000001324,0.021890483083789332,nav_119092_20260625.csv
6323,3,20240205,5232.0589,5228.987,3.071899999999914,0.05874751648837364,nav_119092_20260625.csv
6324,3,20240206,5233.0702,5232.0589,1.0113000000001193,0.019328910842347728,nav_119092_20260625.csv
6325,3,20240207,5234.3976,5233.0702,1.3274000000001251,0.025365606599355866,nav_119092_20260625.csv
6326,3,20240208,5235.5175,5234.3976,1.1198999999996886,0.021395012102246275,nav_119092_20260625.csv
6327,3,20240209,5236.1159,5235.5175,0.5983999999998559,0.011429624674157922,nav_119092_20260625.csv
6328,3,20240212,5239.0724,5236.1159,2.956500000000233,0.05646360883647042,nav_119092_20260625.csv
6329,3,20240213,5240.0332,5239.0724,0.9607999999998356,0.01833912430757467,nav_119092_20260625.csv
6330,3,20240214,5241.2555,5240.0332,1.2223000000003594,0.023326188085990743,nav_119092_20260625.csv
6331,3,20240215,5242.6289,5241.2555,1.3733999999994921,0.026203645290703577,nav_119092_20260625.csv
6332,3,20240216,5244.0761,5242.6289,1.447200000000521,0.02760447148949492,nav_119092_20260625.csv
6333,3,20240220,5248.6377,5244.0761,4.5615999999999985,0.08698577047728194,nav_119092_20260625.csv
6334,3,20240221,5250.0855,5248.6377,1.4477999999999156,0.027584300589082678,nav_119092_20260625.csv
6335,3,20240222,5252.4138,5250.0855,2.3283000000001266,0.0443478491921727,nav_119092_20260625.csv
6336,3,20240223,5253.4712,5252.4138,1.0573999999996886,0.020131696402132075,nav_119092_20260625.csv
6337,3,20240226,5256.6,5253.4712,3.1288000000004104,0.05955681264609218,nav_119092_20260625.csv
6338,3,20240227,5257.5008,5256.6,0.9007999999994354,0.017136552143960645,nav_119092_20260625.csv
6339,3,20240228,5259.1081,5257.5008,1.6073000000005777,0.030571559779897277,nav_119092_20260625.csv
6340,3,20240229,5260.251,5259.1081,1.1428999999998268,0.021731821789322543,nav_119092_20260625.csv
6341,3,20240301,5261.5919,5260.251,1.340900000000147,0.02549117903309456,nav_119092_20260625.csv
6342,3,20240304,5265.3638,5261.5919,3.7718999999997322,0.07168742980617201,nav_119092_20260625.csv
6343,3,20240305,5266.8776,5265.3638,1.5137999999997191,0.02875015017955111,nav_119092_20260625.csv
6344,3,20240306,5268.4947,5266.8776,1.6171000000003914,0.03070320069713394,nav_119092_20260625.csv
6345,3,20240307,5269.8128,5268.4947,1.3180999999995038,0.025018531384296615,nav_119092_20260625.csv
6346,3,20240311,5274.1498,5269.8128,4.337000000000444,0.08229893858849112,nav_119092_20260625.csv
6347,3,20240312,5275.5439,5274.1498,1.3940999999995256,0.02643269631817294,nav_119092_20260625.csv
6348,3,20240313,5276.9295,5275.5439,1.3856000000005224,0.02626459046242649,nav_119092_20260625.csv
6349,3,20240314,5277.4985,5276.9295,0.5689999999995052,0.010782785708990526,nav_119092_20260625.csv
6350,3,20240315,5278.4609,5277.4985,0.9624000000003434,0.0182359123361256,nav_119092_20260625.csv
6351,3,20240318,5282.1891,5278.4609,3.7281999999995605,0.07063043698968312,nav_119092_20260625.csv
6352,3,20240319,5283.2986,5282.1891,1.1095000000004802,0.021004549041996248,nav_119092_20260625.csv
6353,3,20240320,5284.6048,5283.2986,1.3061999999999898,0.024723190924699767,nav_119092_20260625.csv
6354,3,20240321,5285.8535,5284.6048,1.248700000000099,0.023629013847924804,nav_119092_20260625.csv
6355,3,20240322,5286.4682,5285.8535,0.6147000000000844,0.011629153172710602,nav_119092_20260625.csv
6356,3,20240326,5289.8511,5286.4682,3.3828999999996086,0.06399168352132731,nav_119092_20260625.csv
6357,3,20240327,5290.4767,5289.8511,0.6256000000003041,0.011826419840065142,nav_119092_20260625.csv
6358,3,20240328,5297.0087,5290.4767,6.532000000000153,0.12346713482360015,nav_119092_20260625.csv
6359,3,20240331,5300.0371,5297.0087,3.0283999999992375,0.05717189024060386,nav_119092_20260625.csv
6360,3,20240402,5304.0112,5300.0371,3.9741000000003623,0.07498249399047344,nav_119092_20260625.csv
6361,3,20240403,5304.7841,5304.0112,0.772899999999936,0.014571990345720535,nav_119092_20260625.csv
6362,3,20240404,5306.7555,5304.7841,1.971400000000358,0.03716268113532383,nav_119092_20260625.csv
6363,3,20240405,5308.5645,5306.7555,1.8090000000001965,0.034088625338028034,nav_119092_20260625.csv
6364,3,20240408,5311.3856,5308.5645,2.8210999999992055,0.053142426733238435,nav_119092_20260625.csv
6365,3,20240410,5315.0084,5311.3856,3.6228000000000975,0.06820819034490921,nav_119092_20260625.csv
6366,3,20240412,5317.4247,5315.0084,2.4162999999998647,0.04546182843285562,nav_119092_20260625.csv
6367,3,20240415,5320.2438,5317.4247,2.819100000000617,0.05301626556179757,nav_119092_20260625.csv
6368,3,20240416,5321.3584,5320.2438,1.1145999999998821,0.020950167734792195,nav_119092_20260625.csv
6369,3,20240418,5322.9549,5321.3584,1.5964999999996508,0.030001737902105047,nav_119092_20260625.csv
6370,3,20240419,5323.488,5322.9549,0.5331000000005588,0.010015113973641947,nav_119092_20260625.csv
6371,3,20240422,5326.3075,5323.488,2.819499999999607,0.052963395427952635,nav_119092_20260625.csv
6372,3,20240423,5327.986,5326.3075,1.6784999999999854,0.0315133889659954,nav_119092_20260625.csv
6373,3,20240424,5328.1588,5327.986,0.1728000000002794,0.0032432517653064293,nav_119092_20260625.csv
6374,3,20240425,5328.7384,5328.1588,0.5796000000000276,0.010878054160097999,nav_119092_20260625.csv
6375,3,20240426,5329.7189,5328.7384,0.9804999999996653,0.0184002277161826,nav_119092_20260625.csv
6376,3,20240429,5331.6499,5329.7189,1.9310000000004948,0.03623080384221567,nav_119092_20260625.csv
6377,3,20240430,5332.5376,5331.6499,0.8876999999993131,0.01664963035174746,nav_119092_20260625.csv
6378,3,20240502,5334.9028,5332.5376,2.3652000000001863,0.04435411763435454,nav_119092_20260625.csv
6379,3,20240503,5336.1567,5334.9028,1.2538999999997031,0.02350370844619143,nav_119092_20260625.csv
6380,3,20240506,5339.654,5336.1567,3.497300000000905,0.06553967952254673,nav_119092_20260625.csv
6381,3,20240507,5341.0415,5339.654,1.387499999999818,0.025984829728664404,nav_119092_20260625.csv
6382,3,20240508,5341.9087,5341.0415,0.8671999999996842,0.016236533642355788,nav_119092_20260625.csv
6383,3,20240509,5342.3428,5341.9087,0.4341000000003987,0.008126308860359196,nav_119092_20260625.csv
6384,3,20240510,5342.7724,5342.3428,0.42959999999948195,0.008041415837251813,nav_119092_20260625.csv
6385,3,20240513,5346.0212,5342.7724,3.2488000000003012,0.06080738157590807,nav_119092_20260625.csv
6386,3,20240514,5347.522,5346.0212,1.5007999999997992,0.028073214524472874,nav_119092_20260625.csv
6387,3,20240515,5348.7106,5347.522,1.188600000000406,0.022227117532202877,nav_119092_20260625.csv
6388,3,20240516,5349.5038,5348.7106,0.7932000000000698,0.014829742330797814,nav_119092_20260625.csv
6389,3,20240517,5350.4153,5349.5038,0.9114999999992506,0.0170389635016102,nav_119092_20260625.csv
6390,3,20240521,5355.2502,5350.4153,4.834900000000744,0.09036494793218657,nav_119092_20260625.csv
6391,3,20240522,5356.3608,5355.2502,1.1105999999999767,0.020738526838577527,nav_119092_20260625.csv
6392,3,20240524,5358.5147,5356.3608,2.1538999999993393,0.040212003642460734,nav_119092_20260625.csv
6393,3,20240527,5361.4316,5358.5147,2.916900000000169,0.05443486046609462,nav_119092_20260625.csv
6394,3,20240528,5362.1042,5361.4316,0.6725999999998749,0.012545156782376462,nav_119092_20260625.csv
6395,3,20240529,5363.2902,5362.1042,1.186000000000604,0.022118182634358427,nav_119092_20260625.csv
6396,3,20240530,5364.7137,5363.2902,1.4234999999998763,0.026541543472696598,nav_119092_20260625.csv
6397,3,20240531,5365.8097,5364.7137,1.095999999999549,0.020429794790345453,nav_119092_20260625.csv
6398,3,20240603,5369.1209,5365.8097,3.311200000000099,0.06170923281159411,nav_119092_20260625.csv
6399,3,20240604,5369.0379,5369.1209,-0.08299999999962893,-0.0015458769050931396,nav_119092_20260625.csv
6400,3,20240605,5369.9555,5369.0379,0.9175999999997657,0.01709058526109055,nav_119092_20260625.csv
6401,3,20240606,5371.2112,5369.9555,1.255699999999706,0.023383806439358872,nav_119092_20260625.csv
6402,3,20240607,5372.2291,5371.2112,1.0178999999998268,0.018951032869454598,nav_119092_20260625.csv
6403,3,20240610,5375.5307,5372.2291,3.3016000000006898,0.061456798259044654,nav_119092_20260625.csv
6404,3,20240611,5377.1007,5375.5307,1.569999999999709,0.029206418633228322,nav_119092_20260625.csv
6405,3,20240612,5378.4232,5377.1007,1.3225000000002183,0.024595038735283837,nav_119092_20260625.csv
6406,3,20240613,5379.5388,5378.4232,1.1156000000000859,0.02074213869968592,nav_119092_20260625.csv
6407,3,20240614,5380.5567,5379.5388,1.0178999999998268,0.018921696410105392,nav_119092_20260625.csv
6408,3,20240618,5384.8341,5380.5567,4.277399999999943,0.0794973501533762,nav_119092_20260625.csv
6409,3,20240619,5386.0054,5384.8341,1.1712999999999738,0.021751830757422475,nav_119092_20260625.csv
6410,3,20240620,5387.3667,5386.0054,1.3612999999995736,0.025274761143009136,nav_119092_20260625.csv
6411,3,20240621,5388.5437,5387.3667,1.1770000000005894,0.02184740830804388,nav_119092_20260625.csv
6412,3,20240624,5391.5451,5388.5437,3.0014000000001033,0.05569965035265656,nav_119092_20260625.csv
6413,3,20240625,5392.2884,5391.5451,0.7433000000000902,0.013786400488425667,nav_119092_20260625.csv
6414,3,20240626,5392.8702,5392.2884,0.5817999999999302,0.010789482253952331,nav_119092_20260625.csv
6415,3,20240627,5393.747,5392.8702,0.8768000000000029,0.01625850368139776,nav_119092_20260625.csv
6416,3,20240628,5395.8631,5393.747,2.1160999999992782,0.039232466780501164,nav_119092_20260625.csv
6417,3,20240701,5399.8431,5395.8631,3.980000000000473,0.07376021085487645,nav_119092_20260625.csv
6418,3,20240702,5402.0965,5399.8431,2.2533999999996013,0.0417308421424245,nav_119092_20260625.csv
6419,3,20240703,5403.6893,5402.0965,1.5928000000003522,0.02948484907665667,nav_119092_20260625.csv
6420,3,20240704,5404.8862,5403.6893,1.1968999999999141,0.022149682069987152,nav_119092_20260625.csv
6421,3,20240705,5405.9933,5404.8862,1.1071000000001732,0.020483317484097503,nav_119092_20260625.csv
6422,3,20240708,5408.9972,5405.9933,3.003899999999703,0.055566106602457366,nav_119092_20260625.csv
6423,3,20240709,5410.0477,5408.9972,1.0505000000002838,0.01942134486592605,nav_119092_20260625.csv
6424,3,20240710,5411.1036,5410.0477,1.0559000000002925,0.01951738798902443,nav_119092_20260625.csv
6425,3,20240711,5412.4014,5411.1036,1.29779999999937,0.023984016864865974,nav_119092_20260625.csv
6426,3,20240712,5413.3353,5412.4014,0.9338999999999942,0.01725481779677306,nav_119092_20260625.csv
6427,3,20240715,5416.6718,5413.3353,3.336500000000342,0.06163482982479105,nav_119092_20260625.csv
6428,3,20240716,5417.6751,5416.6718,1.0033000000003085,0.01852244398488955,nav_119092_20260625.csv
6429,3,20240718,5419.9047,5417.6751,2.229599999999664,0.041154184384361914,nav_119092_20260625.csv
6430,3,20240719,5421.0041,5419.9047,1.0994000000000597,0.020284489504032416,nav_119092_20260625.csv
6431,3,20240722,5424.1728,5421.0041,3.1687000000001717,0.05845227086251736,nav_119092_20260625.csv
6432,3,20240723,5425.4758,5424.1728,1.3029999999998836,0.024022096051215098,nav_119092_20260625.csv
6433,3,20240724,5426.637,5425.4758,1.1611999999995533,0.021402731166906195,nav_119092_20260625.csv
6434,3,20240725,5427.5873,5426.637,0.9503000000004249,0.0175117664955372,nav_119092_20260625.csv
6435,3,20240726,5428.5956,5427.5873,1.0082999999995081,0.018577315191217803,nav_119092_20260625.csv
6436,3,20240729,5431.7904,5428.5956,3.194800000000214,0.058851316904140256,nav_119092_20260625.csv
6437,3,20240730,5432.772,5431.7904,0.9816000000000713,0.01807138949986125,nav_119092_20260625.csv
6438,3,20240731,5433.6933,5432.772,0.9212999999999738,0.01695819371768176,nav_119092_20260625.csv
6439,3,20240801,5434.8589,5433.6933,1.1656000000002678,0.021451339552055096,nav_119092_20260625.csv
6440,3,20240802,5435.8684,5434.8589,1.0095000000001164,0.018574539258049853,nav_119092_20260625.csv
6441,3,20240805,5439.0651,5435.8684,3.1966999999995096,0.05880753110210522,nav_119092_20260625.csv
6442,3,20240806,5439.9349,5439.0651,0.8698000000003958,0.015991718870958096,nav_119092_20260625.csv
6443,3,20240807,5441.0345,5439.9349,1.0995999999995547,0.020213477187007414,nav_119092_20260625.csv
6444,3,20240808,5441.9641,5441.0345,0.9296000000003914,0.017084986320163777,nav_119092_20260625.csv
6445,3,20240809,5442.9315,5441.9641,0.9673999999995431,0.017776670007792646,nav_119092_20260625.csv
6446,3,20240812,5445.8783,5442.9315,2.9468000000006214,0.05413994278635735,nav_119092_20260625.csv
6447,3,20240813,5446.294,5445.8783,0.41569999999956053,0.007633295808309937,nav_119092_20260625.csv
6448,3,20240814,5447.357,5446.294,1.0630000000001019,0.01951785930028937,nav_119092_20260625.csv
6449,3,20240816,5449.5862,5447.357,2.2291999999997643,0.0409225978763603,nav_119092_20260625.csv
6450,3,20240819,5452.8782,5449.5862,3.292000000000371,0.06040825631862418,nav_119092_20260625.csv
6451,3,20240820,5454.3508,5452.8782,1.4726000000000568,0.027005921386618482,nav_119092_20260625.csv
