transaction_key,fund_key,transaction_date_key,investor_id,transaction_type,amount,units,nav,state,kyc_status,source_file
1221,1,20230201,INV00029,SIP,21052.93,295.92,87.11,Telangana,Verified,synthetic_transactions
1222,1,20230201,INV00097,SIP,19711.38,82.04,148.15,Uttar Pradesh,Verified,synthetic_transactions
1223,2,20230201,INV00149,SIP,18579.95,99.39,32.84,West Bengal,Verified,synthetic_transactions
1224,5,20230201,INV00173,SIP,22352.33,375.91,220.63,Rajasthan,Verified,synthetic_transactions
1225,6,20230201,INV00208,SIP,22173.0,385.8,77.86,Gujarat,Verified,synthetic_transactions
1226,2,20230201,INV00044,SIP,20592.78,82.96,48.77,Andhra Pradesh,Verified,synthetic_transactions
1227,6,20230201,INV00061,LUMPSUM,28659.35,173.18,181.72,West Bengal,Verified,synthetic_transactions
1228,1,20230201,INV00018,SIP,18661.06,592.71,95.86,Andhra Pradesh,Verified,synthetic_transactions
1229,6,20230201,INV00125,LUMPSUM,31263.68,151.36,181.35,Andhra Pradesh,Verified,synthetic_transactions
1230,2,20230201,INV00223,SIP,20479.03,124.76,98.66,Karnataka,Verified,synthetic_transactions
1231,3,20230201,INV00020,SIP,24082.32,281.99,110.41,Tamil Nadu,Verified,synthetic_transactions
1232,2,20230201,INV00182,LUMPSUM,32232.3,173.78,203.68,Telangana,Verified,synthetic_transactions
1233,6,20230301,INV00021,SIP,17916.12,121.56,19.22,Karnataka,Pending,synthetic_transactions
1234,2,20230301,INV00101,LUMPSUM,31733.4,519.62,53.25,Telangana,Verified,synthetic_transactions
1235,6,20230301,INV00213,SIP,18251.09,88.88,94.83,Telangana,Verified,synthetic_transactions
1236,4,20230301,INV00006,SIP,20738.12,165.59,75.9,Uttar Pradesh,Verified,synthetic_transactions
1237,3,20230301,INV00202,LUMPSUM,31748.83,138.08,142.03,West Bengal,Verified,synthetic_transactions
1238,1,20230301,INV00065,SIP,18378.62,250.26,14.69,Karnataka,Verified,synthetic_transactions
1239,1,20230301,INV00109,SIP,15229.65,60.92,192.94,Tamil Nadu,Verified,synthetic_transactions
1240,6,20230301,INV00024,LUMPSUM,29486.2,328.58,130.55,Gujarat,Verified,synthetic_transactions
1241,4,20230301,INV00159,SIP,19727.11,106.19,55.17,Rajasthan,Verified,synthetic_transactions
1242,3,20230301,INV00116,SIP,13366.76,55.36,213.59,Karnataka,Verified,synthetic_transactions
1243,4,20230301,INV00227,SIP,23235.86,164.98,24.25,Karnataka,Verified,synthetic_transactions
1244,2,20230301,INV00061,SIP,19927.97,91.04,171.38,West Bengal,Verified,synthetic_transactions
1245,3,20230301,INV00012,SIP,23106.67,244.69,120.91,Delhi,Verified,synthetic_transactions
1246,2,20230301,INV00094,SIP,16691.69,84.59,195.11,Maharashtra,Verified,synthetic_transactions
1247,4,20230301,INV00004,SIP,15123.09,489.25,103.91,Telangana,Verified,synthetic_transactions
1248,4,20230301,INV00228,SIP,23193.54,175.97,207.43,Uttar Pradesh,Verified,synthetic_transactions
1249,6,20230301,INV00081,SIP,17180.9,168.35,165.62,Rajasthan,Pending,synthetic_transactions
1250,5,20230301,INV00163,SIP,18357.24,133.34,23.11,Maharashtra,Verified,synthetic_transactions
1251,4,20230301,INV00144,SIP,19964.3,116.68,81.6,Maharashtra,Verified,synthetic_transactions
1252,6,20230301,INV00045,SIP,21483.72,262.66,87.17,Andhra Pradesh,Verified,synthetic_transactions
1253,6,20230301,INV00071,LUMPSUM,29811.83,370.99,38.88,West Bengal,Verified,synthetic_transactions
1254,5,20230301,INV00169,SIP,19592.99,1042.6,162.13,Telangana,Pending,synthetic_transactions
1255,4,20230301,INV00112,LUMPSUM,31222.42,131.2,28.16,Rajasthan,Verified,synthetic_transactions
1256,3,20230301,INV00150,SIP,16677.49,73.58,16.73,Gujarat,Verified,synthetic_transactions
1257,4,20230301,INV00078,SIP,19803.31,408.18,199.76,Gujarat,Verified,synthetic_transactions
1258,6,20230301,INV00025,SIP,20226.92,81.09,158.32,Gujarat,Verified,synthetic_transactions
1259,6,20230301,INV00091,SIP,19083.81,92.15,204.68,Telangana,Verified,synthetic_transactions
1260,3,20230301,INV00097,LUMPSUM,33650.95,188.11,107.07,Uttar Pradesh,Verified,synthetic_transactions
1261,5,20230301,INV00016,LUMPSUM,28322.56,212.91,147.73,Andhra Pradesh,Verified,synthetic_transactions
1262,2,20230301,INV00249,LUMPSUM,32162.27,1254.17,87.43,Andhra Pradesh,Verified,synthetic_transactions
1263,6,20230301,INV00119,SIP,16150.78,94.84,109.66,Karnataka,Verified,synthetic_transactions
1264,5,20230301,INV00122,SIP,17967.96,103.05,184.29,Karnataka,Verified,synthetic_transactions
1265,5,20230301,INV00190,SIP,14300.82,402.19,43.13,Telangana,Verified,synthetic_transactions
1266,5,20230301,INV00088,SIP,17612.66,77.78,21.74,Maharashtra,Verified,synthetic_transactions
1267,4,20230301,INV00217,SIP,22489.4,100.91,148.47,Karnataka,Verified,synthetic_transactions
1268,3,20230301,INV00153,SIP,13924.7,58.55,147.43,Uttar Pradesh,Verified,synthetic_transactions
1269,1,20230301,INV00143,SIP,20612.75,232.87,179.15,Maharashtra,Verified,synthetic_transactions
1270,3,20230301,INV00041,SIP,20643.84,201.6,86.11,Gujarat,Verified,synthetic_transactions
1271,3,20230301,INV00067,SIP,15781.92,115.39,19.75,Rajasthan,Verified,synthetic_transactions
1272,3,20230301,INV00019,SIP,21738.67,110.72,44.17,Rajasthan,Verified,synthetic_transactions
1273,3,20230301,INV00090,SIP,22827.54,136.71,234.45,West Bengal,Verified,synthetic_transactions
1274,1,20230301,INV00009,SIP,18331.7,186.51,161.8,Delhi,Verified,synthetic_transactions
1275,2,20230301,INV00245,LUMPSUM,30645.85,130.7,106.38,Delhi,Verified,synthetic_transactions
1276,4,20230301,INV00126,SIP,19352.41,80.21,228.76,Maharashtra,Pending,synthetic_transactions
1277,2,20230301,INV00196,LUMPSUM,28913.54,244.19,214.18,Maharashtra,Verified,synthetic_transactions
1278,3,20230301,INV00007,LUMPSUM,27150.11,158.24,99.77,Andhra Pradesh,Verified,synthetic_transactions
1279,6,20230301,INV00070,SIP,18241.83,168.9,63.95,Gujarat,Verified,synthetic_transactions
1280,5,20230301,INV00152,SIP,17894.66,85.51,36.73,Maharashtra,Verified,synthetic_transactions
1281,5,20230301,INV00149,SIP,20162.3,141.38,164.15,West Bengal,Verified,synthetic_transactions
1282,4,20230301,INV00048,SIP,20852.53,172.16,99.53,Karnataka,Verified,synthetic_transactions
1283,2,20230301,INV00027,SIP,20955.31,186.7,66.59,Karnataka,Verified,synthetic_transactions
1284,6,20230301,INV00171,SIP,21253.14,101.49,194.59,Rajasthan,Verified,synthetic_transactions
1285,5,20230301,INV00224,SIP,23647.47,1000.85,105.81,Maharashtra,Verified,synthetic_transactions
1286,1,20230301,INV00106,SIP,16510.75,223.64,154.01,Delhi,Verified,synthetic_transactions
1287,5,20230301,INV00052,SIP,18298.99,202.75,67.82,Gujarat,Verified,synthetic_transactions
1288,6,20230301,INV00167,SIP,21660.65,187.24,32.05,Rajasthan,Verified,synthetic_transactions
1289,4,20230301,INV00017,SIP,21442.11,104.14,228.6,Gujarat,Verified,synthetic_transactions
1290,2,20230301,INV00138,SIP,18571.8,112.76,79.08,Karnataka,Verified,synthetic_transactions
1291,1,20230301,INV00207,LUMPSUM,30741.86,135.62,213.7,Telangana,Verified,synthetic_transactions
1292,5,20230301,INV00236,LUMPSUM,34791.34,2081.22,93.49,Andhra Pradesh,Verified,synthetic_transactions
1293,2,20230301,INV00210,SIP,20899.25,293.82,77.49,Uttar Pradesh,Verified,synthetic_transactions
1294,6,20230301,INV00036,SIP,23127.57,229.91,244.66,Telangana,Verified,synthetic_transactions
1295,1,20230301,INV00211,SIP,15300.01,491.01,238.63,Uttar Pradesh,Verified,synthetic_transactions
1296,4,20230301,INV00135,SIP,16803.87,76.49,58.37,Delhi,Verified,synthetic_transactions
1297,2,20230301,INV00011,SIP,18716.25,142.68,63.52,Karnataka,Verified,synthetic_transactions
1298,4,20230301,INV00204,LUMPSUM,30637.88,143.71,139.74,Gujarat,Verified,synthetic_transactions
1299,5,20230301,INV00117,SIP,19748.8,376.57,108.98,Uttar Pradesh,Verified,synthetic_transactions
1300,4,20230301,INV00050,SIP,24386.08,110.73,101.09,Andhra Pradesh,Verified,synthetic_transactions
1301,5,20230301,INV00198,SIP,18454.36,194.26,126.02,Tamil Nadu,Verified,synthetic_transactions
1302,4,20230301,INV00177,SIP,19129.01,209.15,236.82,Tamil Nadu,Verified,synthetic_transactions
1303,2,20230301,INV00015,SIP,20589.85,115.45,70.16,Telangana,Verified,synthetic_transactions
1304,5,20230301,INV00055,SIP,19293.25,114.68,243.47,Telangana,Verified,synthetic_transactions
1305,3,20230301,INV00222,SIP,18562.17,215.31,70.74,Delhi,Pending,synthetic_transactions
1306,2,20230301,INV00191,SIP,18741.0,414.8,203.04,Telangana,Verified,synthetic_transactions
1307,1,20230301,INV00032,LUMPSUM,29567.25,934.83,176.36,Tamil Nadu,Verified,synthetic_transactions
1308,6,20230301,INV00175,SIP,19416.22,106.39,187.93,Tamil Nadu,Verified,synthetic_transactions
1309,1,20230301,INV00200,LUMPSUM,31461.74,1175.37,153.97,Rajasthan,Verified,synthetic_transactions
1310,5,20230301,INV00165,SIP,19850.58,252.15,61.6,Karnataka,Verified,synthetic_transactions
1311,4,20230301,INV00180,SIP,17592.26,117.68,126.03,Tamil Nadu,Verified,synthetic_transactions
1312,1,20230301,INV00156,SIP,22081.82,324.09,211.98,Uttar Pradesh,Verified,synthetic_transactions
1313,5,20230301,INV00095,SIP,18252.45,450.21,129.99,Gujarat,Verified,synthetic_transactions
1314,1,20230301,INV00059,SIP,19254.2,355.08,151.3,Karnataka,Verified,synthetic_transactions
1315,4,20230301,INV00181,SIP,21097.13,290.14,30.04,Uttar Pradesh,Verified,synthetic_transactions
1316,4,20230301,INV00008,SIP,20376.7,103.68,242.92,Tamil Nadu,Pending,synthetic_transactions
1317,3,20230301,INV00064,SIP,18591.27,208.75,180.04,Telangana,Verified,synthetic_transactions
1318,6,20230301,INV00047,SIP,18245.68,291.26,179.47,West Bengal,Verified,synthetic_transactions
1319,3,20230301,INV00247,SIP,19206.6,552.65,45.93,Andhra Pradesh,Verified,synthetic_transactions
1320,6,20230301,INV00225,SIP,24157.02,869.89,240.02,Karnataka,Verified,synthetic_transactions
1321,3,20230401,INV00107,SIP,22685.55,95.78,169.05,Karnataka,Pending,synthetic_transactions
1322,6,20230401,INV00188,SIP,23372.73,111.87,132.17,West Bengal,Verified,synthetic_transactions
1323,2,20230401,INV00218,LUMPSUM,32597.81,300.1,219.61,Maharashtra,Pending,synthetic_transactions
1324,4,20230401,INV00138,LUMPSUM,31627.46,1422.76,233.14,Karnataka,Verified,synthetic_transactions
1325,4,20230401,INV00128,SIP,19785.29,96.38,148.22,Uttar Pradesh,Verified,synthetic_transactions
1326,4,20230401,INV00059,SIP,22803.11,197.1,11.14,Karnataka,Verified,synthetic_transactions
1327,6,20230401,INV00050,SIP,21526.78,803.21,50.95,Andhra Pradesh,Verified,synthetic_transactions
1328,6,20230401,INV00098,SIP,22242.63,342.6,61.56,Tamil Nadu,Verified,synthetic_transactions
1329,1,20230401,INV00122,SIP,20572.56,134.16,70.22,Karnataka,Pending,synthetic_transactions
1330,1,20230401,INV00186,SIP,21420.32,94.35,167.27,Gujarat,Verified,synthetic_transactions
1331,1,20230401,INV00099,LUMPSUM,29788.55,141.15,172.69,Telangana,Verified,synthetic_transactions
1332,4,20230401,INV00021,SIP,21492.18,91.12,44.06,Karnataka,Verified,synthetic_transactions
1333,6,20230401,INV00212,SIP,18755.88,386.05,205.39,Andhra Pradesh,Verified,synthetic_transactions
1334,4,20230401,INV00079,LUMPSUM,38550.32,1900.98,162.88,West Bengal,Verified,synthetic_transactions
1335,2,20230401,INV00031,SIP,19632.66,99.57,225.89,Rajasthan,Verified,synthetic_transactions
1336,6,20230401,INV00219,LUMPSUM,31621.26,271.28,105.6,Rajasthan,Verified,synthetic_transactions
1337,2,20230401,INV00187,LUMPSUM,28296.62,145.56,58.48,Telangana,Pending,synthetic_transactions
1338,2,20230401,INV00147,LUMPSUM,30728.37,142.43,144.68,Maharashtra,Pending,synthetic_transactions
1339,4,20230401,INV00175,SIP,17933.5,768.99,91.39,Tamil Nadu,Verified,synthetic_transactions
1340,2,20230401,INV00090,SIP,16696.64,70.01,144.24,West Bengal,Verified,synthetic_transactions
1341,5,20230401,INV00180,SIP,21049.85,107.31,178.57,Tamil Nadu,Verified,synthetic_transactions
1342,6,20230401,INV00039,SIP,18533.66,122.66,241.82,West Bengal,Verified,synthetic_transactions
1343,1,20230401,INV00165,SIP,23589.08,2237.62,67.83,Karnataka,Verified,synthetic_transactions
1344,6,20230401,INV00087,SIP,17451.75,108.98,56.87,Maharashtra,Verified,synthetic_transactions
1345,1,20230401,INV00137,LUMPSUM,31091.14,451.93,126.91,Andhra Pradesh,Verified,synthetic_transactions
1346,5,20230401,INV00193,SIP,23086.2,151.87,151.88,Maharashtra,Verified,synthetic_transactions
1347,5,20230401,INV00130,SIP,19540.76,1904.17,217.86,Delhi,Verified,synthetic_transactions
1348,6,20230401,INV00154,SIP,22402.2,106.22,50.88,Karnataka,Verified,synthetic_transactions
1349,6,20230401,INV00096,LUMPSUM,33647.84,144.12,60.24,Karnataka,Verified,synthetic_transactions
1350,2,20230401,INV00237,LUMPSUM,31200.04,177.15,104.37,Rajasthan,Verified,synthetic_transactions
1351,2,20230401,INV00153,LUMPSUM,34740.24,148.07,151.28,Uttar Pradesh,Verified,synthetic_transactions
1352,3,20230401,INV00037,SIP,17035.55,76.85,165.12,Tamil Nadu,Verified,synthetic_transactions
1353,5,20230401,INV00108,SIP,19958.27,84.77,47.58,Tamil Nadu,Verified,synthetic_transactions
1354,6,20230401,INV00149,SIP,20089.4,81.9,111.83,West Bengal,Verified,synthetic_transactions
1355,3,20230401,INV00140,SIP,22004.65,89.33,127.28,Uttar Pradesh,Verified,synthetic_transactions
1356,4,20230401,INV00112,SIP,17221.85,69.62,60.52,Rajasthan,Verified,synthetic_transactions
1357,2,20230401,INV00242,SIP,21660.9,538.55,206.48,Maharashtra,Pending,synthetic_transactions
1358,6,20230401,INV00208,SIP,24232.94,702.6,91.39,Gujarat,Verified,synthetic_transactions
1359,6,20230401,INV00126,SIP,25203.96,1217.3,216.15,Maharashtra,Verified,synthetic_transactions
1360,6,20230401,INV00182,SIP,18249.72,78.13,57.77,Telangana,Verified,synthetic_transactions
1361,4,20230401,INV00173,SIP,13765.95,77.42,16.27,Rajasthan,Verified,synthetic_transactions
1362,5,20230401,INV00139,LUMPSUM,29425.98,190.43,81.02,Karnataka,Verified,synthetic_transactions
1363,1,20230401,INV00168,LUMPSUM,37845.27,935.66,235.05,Rajasthan,Verified,synthetic_transactions
1364,6,20230401,INV00081,SIP,19226.27,104.44,100.31,Rajasthan,Verified,synthetic_transactions
1365,5,20230401,INV00110,SIP,24447.08,103.32,95.48,Gujarat,Verified,synthetic_transactions
1366,4,20230401,INV00210,SIP,22832.44,197.46,165.94,Uttar Pradesh,Pending,synthetic_transactions
1367,1,20230401,INV00009,SIP,22028.23,305.87,110.66,Delhi,Verified,synthetic_transactions
1368,5,20230401,INV00214,SIP,19750.38,225.38,77.82,Delhi,Verified,synthetic_transactions
1369,1,20230401,INV00229,SIP,23301.44,150.18,150.06,Uttar Pradesh,Verified,synthetic_transactions
1370,1,20230401,INV00013,SIP,19119.41,592.78,133.08,Uttar Pradesh,Verified,synthetic_transactions
1371,5,20230401,INV00003,SIP,19611.94,122.77,243.67,Delhi,Verified,synthetic_transactions
1372,4,20230401,INV00245,SIP,23674.64,255.26,103.96,Delhi,Verified,synthetic_transactions
1373,2,20230401,INV00132,SIP,24087.56,237.24,171.29,West Bengal,Verified,synthetic_transactions
1374,1,20230401,INV00007,LUMPSUM,36118.22,346.34,241.52,Andhra Pradesh,Verified,synthetic_transactions
1375,4,20230401,INV00172,SIP,21329.81,758.46,224.41,Delhi,Verified,synthetic_transactions
1376,5,20230401,INV00118,SIP,21002.03,201.83,71.12,Telangana,Verified,synthetic_transactions
1377,2,20230401,INV00065,SIP,19187.77,181.39,232.86,Karnataka,Verified,synthetic_transactions
1378,5,20230401,INV00027,SIP,16583.69,81.93,170.43,Karnataka,Verified,synthetic_transactions
1379,1,20230401,INV00010,SIP,21171.83,93.29,134.6,Telangana,Verified,synthetic_transactions
1380,2,20230401,INV00179,SIP,23146.59,394.66,15.27,Rajasthan,Pending,synthetic_transactions
1381,4,20230401,INV00151,SIP,18122.05,220.84,98.95,Andhra Pradesh,Verified,synthetic_transactions
1382,2,20230401,INV00207,SIP,20477.73,85.1,112.87,Telangana,Pending,synthetic_transactions
1383,2,20230401,INV00033,SIP,22980.03,343.47,25.1,Uttar Pradesh,Verified,synthetic_transactions
1384,3,20230401,INV00022,SIP,21972.27,107.25,84.54,Gujarat,Verified,synthetic_transactions
1385,3,20230401,INV00213,SIP,22395.19,301.37,43.01,Telangana,Verified,synthetic_transactions
1386,5,20230401,INV00056,SIP,21460.41,128.25,65.41,Delhi,Verified,synthetic_transactions
1387,4,20230401,INV00142,LUMPSUM,28711.62,127.89,36.45,Andhra Pradesh,Pending,synthetic_transactions
1388,3,20230401,INV00220,SIP,21998.24,221.11,24.19,Maharashtra,Pending,synthetic_transactions
1389,2,20230401,INV00041,LUMPSUM,29729.21,125.69,50.25,Gujarat,Verified,synthetic_transactions
1390,4,20230401,INV00183,SIP,20644.78,915.41,104.72,Delhi,Verified,synthetic_transactions
1391,2,20230401,INV00125,SIP,23265.73,132.89,58.12,Andhra Pradesh,Verified,synthetic_transactions
1392,1,20230401,INV00234,SIP,20590.79,140.86,98.01,Andhra Pradesh,Verified,synthetic_transactions
1393,6,20230401,INV00162,LUMPSUM,30587.15,180.11,241.49,Delhi,Pending,synthetic_transactions
1394,5,20230401,INV00241,SIP,24184.64,257.74,127.0,Gujarat,Verified,synthetic_transactions
1395,3,20230401,INV00148,LUMPSUM,29999.71,405.08,99.15,Karnataka,Verified,synthetic_transactions
1396,2,20230401,INV00133,SIP,18274.85,209.7,123.4,Delhi,Verified,synthetic_transactions
1397,1,20230401,INV00044,SIP,19942.9,563.84,50.24,Andhra Pradesh,Verified,synthetic_transactions
1398,6,20230401,INV00248,LUMPSUM,35208.74,503.34,188.29,West Bengal,Pending,synthetic_transactions
1399,3,20230401,INV00048,SIP,20356.2,116.22,109.61,Karnataka,Verified,synthetic_transactions
1400,3,20230401,INV00247,SIP,20066.83,216.52,179.15,Andhra Pradesh,Verified,synthetic_transactions
1401,6,20230401,INV00095,SIP,23450.44,123.06,38.66,Gujarat,Verified,synthetic_transactions
1402,6,20230401,INV00250,SIP,14042.25,57.82,224.73,Karnataka,Verified,synthetic_transactions
1403,4,20230401,INV00102,SIP,18026.67,304.85,141.34,Maharashtra,Pending,synthetic_transactions
1404,5,20230401,INV00174,LUMPSUM,28790.4,255.09,18.77,Maharashtra,Verified,synthetic_transactions
1405,5,20230401,INV00145,SIP,18119.26,83.09,61.41,Delhi,Verified,synthetic_transactions
1406,4,20230401,INV00227,SIP,22257.25,179.27,56.03,Karnataka,Verified,synthetic_transactions
1407,6,20230401,INV00094,SIP,17702.79,289.98,174.38,Maharashtra,Verified,synthetic_transactions
1408,6,20230401,INV00026,SIP,21242.78,114.18,49.29,West Bengal,Verified,synthetic_transactions
1409,5,20230501,INV00008,SIP,22897.31,109.2,132.56,Tamil Nadu,Verified,synthetic_transactions
1410,6,20230501,INV00219,SIP,21557.21,971.94,226.94,Rajasthan,Verified,synthetic_transactions
1411,6,20230501,INV00011,SIP,23190.45,170.38,201.07,Karnataka,Verified,synthetic_transactions
1412,4,20230501,INV00223,SIP,20535.92,400.85,226.24,Karnataka,Verified,synthetic_transactions
1413,5,20230501,INV00052,SIP,22213.47,90.47,38.71,Gujarat,Verified,synthetic_transactions
1414,5,20230501,INV00073,SIP,17042.33,153.17,141.7,Andhra Pradesh,Verified,synthetic_transactions
1415,3,20230501,INV00033,SIP,20191.87,136.11,183.56,Uttar Pradesh,Verified,synthetic_transactions
1416,4,20230501,INV00026,SIP,19958.78,154.47,145.92,West Bengal,Verified,synthetic_transactions
1417,2,20230501,INV00031,SIP,21811.65,212.58,243.6,Rajasthan,Verified,synthetic_transactions
1418,5,20230501,INV00150,SIP,22099.42,129.56,114.39,Gujarat,Verified,synthetic_transactions
1419,6,20230501,INV00079,SIP,19050.83,136.45,141.36,West Bengal,Verified,synthetic_transactions
1420,3,20230501,INV00114,LUMPSUM,30132.78,230.18,50.67,Tamil Nadu,Verified,synthetic_transactions
1421,6,20230501,INV00106,LUMPSUM,30667.41,147.39,55.35,Delhi,Verified,synthetic_transactions
1422,6,20230501,INV00096,LUMPSUM,30425.4,174.28,130.04,Karnataka,Verified,synthetic_transactions
1423,1,20230501,INV00001,SIP,17935.12,85.96,236.35,Maharashtra,Verified,synthetic_transactions
1424,6,20230501,INV00196,SIP,22539.38,291.84,212.28,Maharashtra,Verified,synthetic_transactions
1425,4,20230501,INV00156,LUMPSUM,37156.78,261.02,199.61,Uttar Pradesh,Verified,synthetic_transactions
1426,3,20230501,INV00097,LUMPSUM,31034.37,2608.94,16.04,Uttar Pradesh,Verified,synthetic_transactions
1427,3,20230501,INV00002,SIP,20643.33,104.17,110.91,Uttar Pradesh,Verified,synthetic_transactions
